datetime,timestamp,zone_name,total_consumption_average,power_production_solar_avg,power_production_hydro_avg,power_production_wind_avg,power_production_biomass_avg,power_production_others_avg,power_production_nuclear_avg,power_production_coal_avg,power_production_gas_avg,power_production_oil_avg
2019-01-01 01:00:00,1546304400.0,KR,60140,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19934.430000000008,,
2019-01-02 01:00:00,1546390800.0,KR,64520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24314.430000000008,,
2019-01-03 01:00:00,1546477200.0,KR,64710,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24504.430000000008,,
2019-01-04 01:00:00,1546563600.0,KR,63920,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23714.430000000008,,
2019-01-05 01:00:00,1546650000.0,KR,69310,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,29104.430000000008,,
2019-01-06 01:00:00,1546736400.0,KR,61840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21634.430000000008,,
2019-01-07 01:00:00,1546822800.0,KR,59620,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19414.430000000008,,
2019-01-08 01:00:00,1546909200.0,KR,66890,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,26684.430000000008,,
2019-01-09 01:00:00,1546995600.0,KR,67170,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,26964.430000000008,,
2019-01-10 01:00:00,1547082000.0,KR,65990,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25784.430000000008,,
2019-01-11 01:00:00,1547168400.0,KR,66000,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25794.430000000008,,
2019-01-12 01:00:00,1547254800.0,KR,68820,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,28614.430000000008,,
2019-01-13 01:00:00,1547341200.0,KR,63520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23314.430000000008,,
2019-01-14 01:00:00,1547427600.0,KR,59200,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18994.430000000008,,
2019-01-15 01:00:00,1547514000.0,KR,66800,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,26594.430000000008,,
2019-01-16 01:00:00,1547600400.0,KR,68150,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,27944.430000000008,,
2019-01-17 01:00:00,1547686800.0,KR,65380,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25174.430000000008,,
2019-01-18 01:00:00,1547773200.0,KR,65480,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25274.430000000008,,
2019-01-19 01:00:00,1547859600.0,KR,65900,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25694.430000000008,,
2019-01-20 01:00:00,1547946000.0,KR,62690,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22484.430000000008,,
2019-01-21 01:00:00,1548032400.0,KR,58760,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18554.430000000008,,
2019-01-22 01:00:00,1548118800.0,KR,65980,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25774.430000000008,,
2019-01-23 01:00:00,1548205200.0,KR,65690,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25484.430000000008,,
2019-01-24 01:00:00,1548291600.0,KR,65650,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25444.430000000008,,
2019-01-25 01:00:00,1548378000.0,KR,65530,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25324.430000000008,,
2019-01-26 01:00:00,1548464400.0,KR,67500,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,27294.430000000008,,
2019-01-27 01:00:00,1548550800.0,KR,60290,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20084.430000000008,,
2019-01-28 01:00:00,1548637200.0,KR,57580,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17374.430000000008,,
2019-01-29 01:00:00,1548723600.0,KR,64440,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24234.430000000008,,
2019-01-30 01:00:00,1548810000.0,KR,63770,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23564.430000000008,,
2019-01-31 01:00:00,1548896400.0,KR,65650,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25444.430000000008,,
2019-01-01 02:00:00,1546308000.0,KR,57700,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17494.430000000008,,
2019-01-02 02:00:00,1546394400.0,KR,62750,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22544.430000000008,,
2019-01-03 02:00:00,1546480800.0,KR,62450,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22244.430000000008,,
2019-01-04 02:00:00,1546567200.0,KR,61660,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21454.430000000008,,
2019-01-05 02:00:00,1546653600.0,KR,65660,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25454.430000000008,,
2019-01-06 02:00:00,1546740000.0,KR,59580,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19374.430000000008,,
2019-01-07 02:00:00,1546826400.0,KR,57360,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17154.430000000008,,
2019-01-08 02:00:00,1546912800.0,KR,64430,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24224.430000000008,,
2019-01-09 02:00:00,1546999200.0,KR,64710,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24504.430000000008,,
2019-01-10 02:00:00,1547085600.0,KR,63530,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23324.430000000008,,
2019-01-11 02:00:00,1547172000.0,KR,63540,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23334.430000000008,,
2019-01-12 02:00:00,1547258400.0,KR,65460,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25254.430000000008,,
2019-01-13 02:00:00,1547344800.0,KR,61460,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21254.430000000008,,
2019-01-14 02:00:00,1547431200.0,KR,56940,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16734.430000000008,,
2019-01-15 02:00:00,1547517600.0,KR,64230,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24024.430000000008,,
2019-01-16 02:00:00,1547604000.0,KR,65380,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25174.430000000008,,
2019-01-17 02:00:00,1547690400.0,KR,62710,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22504.430000000008,,
2019-01-18 02:00:00,1547776800.0,KR,63310,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23104.430000000008,,
2019-01-19 02:00:00,1547863200.0,KR,63220,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23014.430000000008,,
2019-01-20 02:00:00,1547949600.0,KR,60320,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20114.430000000008,,
2019-01-21 02:00:00,1548036000.0,KR,56610,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16404.430000000008,,
2019-01-22 02:00:00,1548122400.0,KR,63520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23314.430000000008,,
2019-01-23 02:00:00,1548208800.0,KR,63220,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23014.430000000008,,
2019-01-24 02:00:00,1548295200.0,KR,63080,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22874.430000000008,,
2019-01-25 02:00:00,1548381600.0,KR,62670,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22464.430000000008,,
2019-01-26 02:00:00,1548468000.0,KR,63470,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23264.430000000008,,
2019-01-27 02:00:00,1548554400.0,KR,58030,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17824.430000000008,,
2019-01-28 02:00:00,1548640800.0,KR,55220,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15014.430000000008,,
2019-01-29 02:00:00,1548727200.0,KR,61980,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21774.430000000008,,
2019-01-30 02:00:00,1548813600.0,KR,61310,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21104.430000000008,,
2019-01-31 02:00:00,1548900000.0,KR,62890,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22684.430000000008,,
2019-01-01 03:00:00,1546311600.0,KR,56170,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15964.430000000008,,
2019-01-02 03:00:00,1546398000.0,KR,61770,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21564.430000000008,,
2019-01-03 03:00:00,1546484400.0,KR,61070,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20864.430000000008,,
2019-01-04 03:00:00,1546570800.0,KR,60380,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20174.430000000008,,
2019-01-05 03:00:00,1546657200.0,KR,63290,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23084.430000000008,,
2019-01-06 03:00:00,1546743600.0,KR,58210,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18004.430000000008,,
2019-01-07 03:00:00,1546830000.0,KR,55980,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15774.430000000008,,
2019-01-08 03:00:00,1546916400.0,KR,63050,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22844.430000000008,,
2019-01-09 03:00:00,1547002800.0,KR,63230,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23024.430000000008,,
2019-01-10 03:00:00,1547089200.0,KR,62160,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21954.430000000008,,
2019-01-11 03:00:00,1547175600.0,KR,62170,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21964.430000000008,,
2019-01-12 03:00:00,1547262000.0,KR,63290,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23084.430000000008,,
2019-01-13 03:00:00,1547348400.0,KR,59890,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19684.430000000008,,
2019-01-14 03:00:00,1547434800.0,KR,55760,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15554.430000000008,,
2019-01-15 03:00:00,1547521200.0,KR,62550,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22344.430000000008,,
2019-01-16 03:00:00,1547607600.0,KR,63810,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23604.430000000008,,
2019-01-17 03:00:00,1547694000.0,KR,61330,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21124.430000000008,,
2019-01-18 03:00:00,1547780400.0,KR,62030,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21824.430000000008,,
2019-01-19 03:00:00,1547866800.0,KR,61440,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21234.430000000008,,
2019-01-20 03:00:00,1547953200.0,KR,58750,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18544.430000000008,,
2019-01-21 03:00:00,1548039600.0,KR,55340,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15134.430000000008,,
2019-01-22 03:00:00,1548126000.0,KR,62040,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21834.430000000008,,
2019-01-23 03:00:00,1548212400.0,KR,61850,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21644.430000000008,,
2019-01-24 03:00:00,1548298800.0,KR,61610,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21404.430000000008,,
2019-01-25 03:00:00,1548385200.0,KR,61190,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20984.430000000008,,
2019-01-26 03:00:00,1548471600.0,KR,61010,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20804.430000000008,,
2019-01-27 03:00:00,1548558000.0,KR,56750,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16544.430000000008,,
2019-01-28 03:00:00,1548644400.0,KR,54050,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,13844.430000000008,,
2019-01-29 03:00:00,1548730800.0,KR,60490,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20284.430000000008,,
2019-01-30 03:00:00,1548817200.0,KR,59930,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19724.430000000008,,
2019-01-31 03:00:00,1548903600.0,KR,61310,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21104.430000000008,,
2019-01-01 04:00:00,1546315200.0,KR,55200,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,14994.430000000008,,
2019-01-02 04:00:00,1546401600.0,KR,61480,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21274.430000000008,,
2019-01-03 04:00:00,1546488000.0,KR,60580,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20374.430000000008,,
2019-01-04 04:00:00,1546574400.0,KR,59890,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19684.430000000008,,
2019-01-05 04:00:00,1546660800.0,KR,62020,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21814.430000000008,,
2019-01-06 04:00:00,1546747200.0,KR,57520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17314.430000000008,,
2019-01-07 04:00:00,1546833600.0,KR,55590,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15384.430000000008,,
2019-01-08 04:00:00,1546920000.0,KR,62460,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22254.430000000008,,
2019-01-09 04:00:00,1547006400.0,KR,62540,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22334.430000000008,,
2019-01-10 04:00:00,1547092800.0,KR,61570,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21364.430000000008,,
2019-01-11 04:00:00,1547179200.0,KR,61680,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21474.430000000008,,
2019-01-12 04:00:00,1547265600.0,KR,62110,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21904.430000000008,,
2019-01-13 04:00:00,1547352000.0,KR,59200,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18994.430000000008,,
2019-01-14 04:00:00,1547438400.0,KR,55280,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15074.430000000008,,
2019-01-15 04:00:00,1547524800.0,KR,61860,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21654.430000000008,,
2019-01-16 04:00:00,1547611200.0,KR,63020,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22814.430000000008,,
2019-01-17 04:00:00,1547697600.0,KR,60550,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20344.430000000008,,
2019-01-18 04:00:00,1547784000.0,KR,61440,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21234.430000000008,,
2019-01-19 04:00:00,1547870400.0,KR,60560,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20354.430000000008,,
2019-01-20 04:00:00,1547956800.0,KR,58060,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17854.430000000008,,
2019-01-21 04:00:00,1548043200.0,KR,54940,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,14734.430000000008,,
2019-01-22 04:00:00,1548129600.0,KR,61450,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21244.430000000008,,
2019-01-23 04:00:00,1548216000.0,KR,61260,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21054.430000000008,,
2019-01-24 04:00:00,1548302400.0,KR,61120,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20914.430000000008,,
2019-01-25 04:00:00,1548388800.0,KR,60710,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20504.430000000008,,
2019-01-26 04:00:00,1548475200.0,KR,59640,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19434.430000000008,,
2019-01-27 04:00:00,1548561600.0,KR,56070,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15864.430000000008,,
2019-01-28 04:00:00,1548648000.0,KR,53660,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,13454.430000000008,,
2019-01-29 04:00:00,1548734400.0,KR,60010,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19804.430000000008,,
2019-01-30 04:00:00,1548820800.0,KR,59340,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19134.430000000008,,
2019-01-31 04:00:00,1548907200.0,KR,60830,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20624.430000000008,,
2019-01-01 05:00:00,1546318800.0,KR,55200,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,14994.430000000008,,
2019-01-02 05:00:00,1546405200.0,KR,61880,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21674.430000000008,,
2019-01-03 05:00:00,1546491600.0,KR,61080,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20874.430000000008,,
2019-01-04 05:00:00,1546578000.0,KR,60390,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20184.430000000008,,
2019-01-05 05:00:00,1546664400.0,KR,61720,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21514.430000000008,,
2019-01-06 05:00:00,1546750800.0,KR,57710,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17504.430000000008,,
2019-01-07 05:00:00,1546837200.0,KR,56190,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15984.430000000008,,
2019-01-08 05:00:00,1546923600.0,KR,62960,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22754.430000000008,,
2019-01-09 05:00:00,1547010000.0,KR,63140,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22934.430000000008,,
2019-01-10 05:00:00,1547096400.0,KR,62070,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21864.430000000008,,
2019-01-11 05:00:00,1547182800.0,KR,62170,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21964.430000000008,,
2019-01-12 05:00:00,1547269200.0,KR,62000,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21794.430000000008,,
2019-01-13 05:00:00,1547355600.0,KR,59290,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19084.430000000008,,
2019-01-14 05:00:00,1547442000.0,KR,55980,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15774.430000000008,,
2019-01-15 05:00:00,1547528400.0,KR,62060,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21854.430000000008,,
2019-01-16 05:00:00,1547614800.0,KR,63220,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23014.430000000008,,
2019-01-17 05:00:00,1547701200.0,KR,60840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20634.430000000008,,
2019-01-18 05:00:00,1547787600.0,KR,61840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21634.430000000008,,
2019-01-19 05:00:00,1547874000.0,KR,60550,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20344.430000000008,,
2019-01-20 05:00:00,1547960400.0,KR,58360,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18154.430000000008,,
2019-01-21 05:00:00,1548046800.0,KR,55740,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15534.430000000008,,
2019-01-22 05:00:00,1548133200.0,KR,61950,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21744.430000000008,,
2019-01-23 05:00:00,1548219600.0,KR,61660,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21454.430000000008,,
2019-01-24 05:00:00,1548306000.0,KR,61520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21314.430000000008,,
2019-01-25 05:00:00,1548392400.0,KR,61210,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21004.430000000008,,
2019-01-26 05:00:00,1548478800.0,KR,59740,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19534.430000000008,,
2019-01-27 05:00:00,1548565200.0,KR,56360,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16154.430000000008,,
2019-01-28 05:00:00,1548651600.0,KR,54560,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,14354.430000000008,,
2019-01-29 05:00:00,1548738000.0,KR,60510,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20304.430000000008,,
2019-01-30 05:00:00,1548824400.0,KR,59840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19634.430000000008,,
2019-01-31 05:00:00,1548910800.0,KR,61430,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21224.430000000008,,
2019-01-01 06:00:00,1546322400.0,KR,55770,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15564.430000000008,,
2019-01-02 06:00:00,1546408800.0,KR,63360,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23154.430000000008,,
2019-01-03 06:00:00,1546495200.0,KR,62360,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22154.430000000008,,
2019-01-04 06:00:00,1546581600.0,KR,61570,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21364.430000000008,,
2019-01-05 06:00:00,1546668000.0,KR,62410,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22204.430000000008,,
2019-01-06 06:00:00,1546754400.0,KR,58390,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18184.430000000008,,
2019-01-07 06:00:00,1546840800.0,KR,58160,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17954.430000000008,,
2019-01-08 06:00:00,1546927200.0,KR,64250,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24044.430000000008,,
2019-01-09 06:00:00,1547013600.0,KR,64520,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24314.430000000008,,
2019-01-10 06:00:00,1547100000.0,KR,63350,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23144.430000000008,,
2019-01-11 06:00:00,1547186400.0,KR,63350,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23144.430000000008,,
2019-01-12 06:00:00,1547272800.0,KR,62690,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22484.430000000008,,
2019-01-13 06:00:00,1547359200.0,KR,59780,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19574.430000000008,,
2019-01-14 06:00:00,1547445600.0,KR,57660,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17454.430000000008,,
2019-01-15 06:00:00,1547532000.0,KR,63340,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23134.430000000008,,
2019-01-16 06:00:00,1547618400.0,KR,64500,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24294.430000000008,,
2019-01-17 06:00:00,1547704800.0,KR,62230,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22024.430000000008,,
2019-01-18 06:00:00,1547791200.0,KR,63020,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22814.430000000008,,
2019-01-19 06:00:00,1547877600.0,KR,61140,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20934.430000000008,,
2019-01-20 06:00:00,1547964000.0,KR,58950,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18744.430000000008,,
2019-01-21 06:00:00,1548050400.0,KR,57610,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,17404.430000000008,,
2019-01-22 06:00:00,1548136800.0,KR,63130,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22924.430000000008,,
2019-01-23 06:00:00,1548223200.0,KR,62840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22634.430000000008,,
2019-01-24 06:00:00,1548309600.0,KR,62900,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22694.430000000008,,
2019-01-25 06:00:00,1548396000.0,KR,62590,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22384.430000000008,,
2019-01-26 06:00:00,1548482400.0,KR,60700,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,20494.430000000008,,
2019-01-27 06:00:00,1548568800.0,KR,56930,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16724.430000000008,,
2019-01-28 06:00:00,1548655200.0,KR,56330,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,16124.430000000008,,
2019-01-29 06:00:00,1548741600.0,KR,61880,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21674.430000000008,,
2019-01-30 06:00:00,1548828000.0,KR,61220,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21014.430000000008,,
2019-01-31 06:00:00,1548914400.0,KR,63100,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,22894.430000000008,,
2019-01-01 07:00:00,1546326000.0,KR,56130,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,15924.430000000008,,
2019-01-02 07:00:00,1546412400.0,KR,66030,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25824.430000000008,,
2019-01-03 07:00:00,1546498800.0,KR,64630,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,24424.430000000008,,
2019-01-04 07:00:00,1546585200.0,KR,63840,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23634.430000000008,,
2019-01-05 07:00:00,1546671600.0,KR,63680,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23474.430000000008,,
2019-01-06 07:00:00,1546758000.0,KR,58870,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,18664.430000000008,,
2019-01-07 07:00:00,1546844400.0,KR,61530,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21324.430000000008,,
2019-01-08 07:00:00,1546930800.0,KR,66720,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,26514.430000000008,,
2019-01-09 07:00:00,1547017200.0,KR,67000,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,26794.430000000008,,
2019-01-10 07:00:00,1547103600.0,KR,65820,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25614.430000000008,,
2019-01-11 07:00:00,1547190000.0,KR,65910,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25704.430000000008,,
2019-01-12 07:00:00,1547276400.0,KR,63860,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,23654.430000000008,,
2019-01-13 07:00:00,1547362800.0,KR,60160,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,19954.430000000008,,
2019-01-14 07:00:00,1547449200.0,KR,61330,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,21124.430000000008,,
2019-01-15 07:00:00,1547535600.0,KR,65820,7285.45,6493.41,1424.53,537.58,2614.5999999999913,21850.0,25614.430000000008,,
